Id,name,season,price,product_category,size,quantity,quantities_sold,collection_family,sex,color,discount
L-00223,Morgex Graphic Sweatshirt,SS25,123.99,Sweatshirt,M,435,56,Morgex,Men,Yellow Sunshine,0
WPS-00127,Iconic Stretch Polo,FS24,100.99,Polo,XS,106,160,Iconic,Women,Snow White,15
N-00128,Morgex Stretch Shorts,FS24,75.99,Shorts,XL,69,360,Morgex,Men,Stone Grey,30
S-00342,Patch T-Shirt,SS25,67.99,T-Shirt,S,294,295,Patch,Men,Pale Mint,0
WN-00090,Tribe Shorts,SS25,62.99,Shorts,M,244,243,Tribe,Women,Bright White,0
WL-00211,Morgex Print Sweatshirt,FS24,157.99,Sweatshirt,L,11,47,Morgex,Women,Pale Mint,20
WM-00142,Tribe Half-Zip Shirt,FS24,125.99,Shirt,XL,163,363,Tribe,Women,Orange Tangerine,30
WS-00277,Tribe Stretch T-Shirt,FS24,77.99,T-Shirt,M,13,189,Tribe,Women,Green Lichen,20
P-00202,Rainforest Quilted Pants,SS25,97.99,Pants,XXL,157,181,Rainforest,Men,Khaki,0
M-00175,Geographic Half-Zip Shirt,FS24,99.99,Shirt,XS,148,396,Geographic,Men,Snow White,20
WM-00143,Circular Graphic Shirt,FS24,139.99,Shirt,M,30,124,Circular,Women,Free Blue,10
L-00224,Tribe Stretch Sweatshirt,SS25,120.99,Sweatshirt,XL,301,255,Tribe,Men,Black Beauty,0
WS-00278,Tribe Half-Zip T-Shirt,SS25,54.99,T-Shirt,XXL,328,198,Tribe,Women,White Whisper,0
S-00343,Geographic Graphic T-Shirt,FS24,47.99,T-Shirt,XXL,52,159,Geographic,Men,Bright White,30
WM-00144,Morgex Shirt,SS25,148.99,Shirt,XS,304,17,Morgex,Women,Snow White,0
S-00344,Box Logo Logo T-Shirt,FS24,81.99,T-Shirt,L,49,374,Box Logo,Men,Green Lichen,30
WL-00212,Rainforest Sweatshirt,FS24,147.99,Sweatshirt,M,136,257,Rainforest,Women,Blue Marine,20
WS-00279,Circular T-Shirt,FS24,74.99,T-Shirt,L,215,332,Circular,Women,Orange Tangerine,40
P-00203,Circular Print Pants,SS25,108.99,Pants,XS,296,101,Circular,Men,Navy,0
N-00129,Geographic Stretch Shorts,FS24,54.99,Shorts,S,54,314,Geographic,Men,Stone Grey,30
V-00069,Box Logo Heritage Swimwear,SS25,75.99,Swimwear,XS,199,189,Box Logo,Men,Beige Sand,0
WL-00213,Geographic Logo Sweatshirt,SS25,127.99,Sweatshirt,L,315,104,Geographic,Women,Caviar,0
WP-00143,Circular Stretch Pants,FS24,150.99,Pants,XS,21,103,Circular,Women,Black Beauty,25
\00121,Cresta Stretch Shoes,SS25,150.99,Shoes,43,384,35,Cresta,Men,Olive,0
L-00225,Morgex Logo Sweatshirt,FS24,137.99,Sweatshirt,S,38,104,Morgex,Men,Blue Marine,25
PS-00132,Tribe Heritage Polo,FS24,81.99,Polo,L,132,363,Tribe,Men,Stone Grey,25
WM-00145,Box Logo Graphic Shirt,SS25,125.99,Shirt,M,193,116,Box Logo,Women,Orange Tangerine,0
P-00204,Morgex Pants,FS24,152.99,Pants,XXL,34,350,Morgex,Men,Forest Green,25
WV-00062,Sun-Lover Stripe Swimwear,FS24,75.99,Swimwear,XS,93,193,Sun-Lover,Women,Black Beauty,30
WS-00280,Rainforest T-Shirt,SS25,76.99,T-Shirt,XS,135,17,Rainforest,Women,Yellow Sunshine,0
WM-00146,Rainforest Quilted Shirt,FS24,114.99,Shirt,M,12,101,Rainforest,Women,Forest Green,25
P-00205,Rainforest Heritage Pants,SS25,135.99,Pants,M,431,121,Rainforest,Men,Bright White,0
WPS-00128,Morgex Stretch Polo,FS24,98.99,Polo,L,107,316,Morgex,Women,Burgundy,20
WP-00144,Tribe Pants,FS24,159.99,Pants,M,96,296,Tribe,Women,Bright White,50
L-00226,Patch Stripe Sweatshirt,SS25,146.99,Sweatshirt,XXL,74,11,Patch,Men,Stone Grey,0
\00122,Slate Stripe Shoes,SS25,113.99,Shoes,46,175,36,Slate,Men,Burgundy,0
N-00130,Morgex Heritage Shorts,SS25,50.99,Shorts,M,119,25,Morgex,Men,Yellow Sunshine,0
V-00070,Wave Quilted Swimwear,SS25,75.99,Swimwear,M,319,221,Wave,Men,Burgundy,0
V-00071,Wave Swimwear,FS24,65.99,Swimwear,XL,86,484,Wave,Men,Blue Marine,25
WL-00214,Circular Logo Sweatshirt,SS25,97.99,Sweatshirt,L,393,44,Circular,Women,White Whisper,0
WS-00281,Box Logo T-Shirt,SS25,62.99,T-Shirt,XS,311,121,Box Logo,Women,Pale Mint,0
WN-00091,Box Logo Stretch Shorts,FS24,82.99,Shorts,S,59,302,Box Logo,Women,Orange Tangerine,25
M-00176,Iconic Heritage Shirt,SS25,138.99,Shirt,XXL,276,175,Iconic,Men,Free Blue,0
WM-00147,Circular Print Shirt,SS25,129.99,Shirt,M,424,33,Circular,Women,Orange Tangerine,0
WS-00282,Tribe Stretch T-Shirt,SS25,48.99,T-Shirt,S,85,64,Tribe,Women,Khaki,0
WP-00145,Tribe Heritage Pants,FS24,110.99,Pants,M,14,343,Tribe,Women,White Whisper,40
WPS-00129,Tribe Stripe Polo,FS24,100.99,Polo,XXL,63,429,Tribe,Women,Old Rose,25
\00123,Slate Quilted Shoes,SS25,179.99,Shoes,41,32,19,Slate,Men,Stone Grey,0
\00124,Trail Shoes,FS24,193.99,Shoes,44,46,393,Trail,Men,Free Blue,30
L-00227,Patch Half-Zip Sweatshirt,FS24,154.99,Sweatshirt,XXL,47,263,Patch,Men,Grey Melange,15
WN-00092,Circular Quilted Shorts,SS25,57.99,Shorts,XS,81,90,Circular,Women,Snow White,0
WN-00093,Morgex Stripe Shorts,SS25,59.99,Shorts,M,61,63,Morgex,Women,Burgundy,0
L-00228,Geographic Graphic Sweatshirt,FS24,151.99,Sweatshirt,M,93,226,Geographic,Men,Old Rose,20
WM-00148,Patch Print Shirt,FS24,98.99,Shirt,XS,16,123,Patch,Women,Pale Mint,20
P-00206,Patch Logo Pants,SS25,146.99,Pants,L,263,300,Patch,Men,Green Lichen,0
WP-00146,Tribe Heritage Pants,SS25,116.99,Pants,XXL,332,147,Tribe,Women,Petit Four,0
N-00131,Morgex Quilted Shorts,SS25,73.99,Shorts,M,153,24,Morgex,Men,Orange Tangerine,0
WToteBagTribe-0003,Tribe Tote Bag,SS25,60.99,Accessories,One Size,51,50,Tribe,Women,Beige Sand,0
WS-00283,Tribe Print T-Shirt,SS25,34.99,T-Shirt,S,272,261,Tribe,Women,Caviar,0
WM-00149,Rainforest Stripe Shirt,SS25,145.99,Shirt,L,70,81,Rainforest,Women,White Whisper,0
PS-00133,Geographic Heritage Polo,FS24,105.99,Polo,L,20,87,Geographic,Men,Olive,10
WS-00284,Geographic Print T-Shirt,FS24,59.99,T-Shirt,XL,16,74,Geographic,Women,White Whisper,25
WS-00285,Tribe Stripe T-Shirt,SS25,44.99,T-Shirt,XXL,214,130,Tribe,Women,White Whisper,0
WN-00094,Circular Stripe Shorts,FS24,54.99,Shorts,XL,24,53,Circular,Women,Yellow Sunshine,10
\00125,Cresta Half-Zip Shoes,FS24,93.99,Shoes,44,96,442,Cresta,Men,Caviar,30
WPS-00130,Iconic Polo,FS24,99.99,Polo,XS,91,331,Iconic,Women,Olive,25
WS-00286,Geographic Graphic T-Shirt,FS24,63.99,T-Shirt,XS,88,131,Geographic,Women,Bright Red,20
WM-00150,Tribe Stripe Shirt,FS24,105.99,Shirt,M,17,26,Tribe,Women,Burgundy,30
S-00345,Box Logo T-Shirt,FS24,66.99,T-Shirt,M,16,168,Box Logo,Men,Petit Four,20
WGlovesPatch-0001,Patch Gloves,SS25,115.99,Accessories,One Size,144,92,Patch,Women,Petit Four,0
WP-00147,Circular Heritage Pants,FS24,99.99,Pants,M,110,248,Circular,Women,Free Blue,15
PS-00134,Patch Graphic Polo,SS25,69.99,Polo,S,44,44,Patch,Men,Blue Marine,0
WN-00095,Tribe Stretch Shorts,SS25,70.99,Shorts,XL,268,297,Tribe,Women,Beige Sand,0
L-00229,Box Logo Sweatshirt,FS24,152.99,Sweatshirt,XL,33,511,Box Logo,Men,Forest Green,30
S-00346,Box Logo Print T-Shirt,SS25,60.99,T-Shirt,M,249,253,Box Logo,Men,Beige Sand,0
W\00091,Trail Graphic Shoes,FS24,139.99,Shoes,36,65,528,Trail,Women,Khaki,10
N-00132,Patch Print Shorts,SS25,73.99,Shorts,L,272,33,Patch,Men,Beige Sand,0
L-00230,Circular Sweatshirt,FS24,101.99,Sweatshirt,L,145,292,Circular,Men,Yellow Sunshine,30
PS-00135,Rainforest Heritage Polo,SS25,104.99,Polo,XS,262,20,Rainforest,Men,Pale Mint,0
WPS-00131,Circular Stretch Polo,FS24,80.99,Polo,L,19,140,Circular,Women,Yellow Sunshine,40
WPS-00132,Box Logo Polo,FS24,77.99,Polo,L,244,350,Box Logo,Women,Bright Red,25
WM-00151,Patch Heritage Shirt,SS25,90.99,Shirt,L,221,187,Patch,Women,Navy,0
WP-00148,Rainforest Pants,SS25,102.99,Pants,XS,253,282,Rainforest,Women,Snow White,0
WL-00215,Rainforest Stretch Sweatshirt,FS24,147.99,Sweatshirt,M,198,314,Rainforest,Women,Free Blue,25
L-00231,Geographic Stretch Sweatshirt,SS25,158.99,Sweatshirt,M,150,164,Geographic,Men,Caviar,0
P-00207,Box Logo Stretch Pants,FS24,156.99,Pants,L,207,259,Box Logo,Men,Olive,40
M-00177,Geographic Stripe Shirt,FS24,100.99,Shirt,XL,230,297,Geographic,Men,Burgundy,10
WN-00096,Rainforest Quilted Shorts,FS24,51.99,Shorts,L,53,197,Rainforest,Women,Yellow Sunshine,25
W\00092,Box Logo Heritage Shoes,FS24,201.99,Shoes,37,19,92,Box Logo,Women,Forest Green,20
S-00347,Tribe Half-Zip T-Shirt,SS25,69.99,T-Shirt,S,405,64,Tribe,Men,Free Blue,0
WP-00149,Geographic Logo Pants,SS25,118.99,Pants,S,265,22,Geographic,Women,Navy,0
S-00348,Tribe T-Shirt,FS24,86.99,T-Shirt,L,90,336,Tribe,Men,Khaki,20
WaistBagBoxLogo-0001,Box Logo Waist Bag,FS24,43.99,Accessories,One Size,109,379,Box Logo,Men,Caviar,25
M-00178,Morgex Logo Shirt,SS25,127.99,Shirt,XL,316,217,Morgex,Men,Green Lichen,0
S-00349,Morgex Stretch T-Shirt,FS24,83.99,T-Shirt,L,118,173,Morgex,Men,Khaki,20
WaistBagBoxLogo-0002,Box Logo Waist Bag,SS25,65.99,Accessories,One Size,178,180,Box Logo,Men,Khaki,0
WL-00216,Tribe Stretch Sweatshirt,FS24,110.99,Sweatshirt,M,43,338,Tribe,Women,Yellow Sunshine,30
L-00232,Circular Sweatshirt,FS24,117.99,Sweatshirt,XS,40,234,Circular,Men,Petit Four,25
WBeltTribe-0002,Tribe Belt,FS24,30.99,Accessories,One Size,80,293,Tribe,Women,Green Lichen,10
SocksGeographic-0002,Geographic Socks,FS24,118.99,Accessories,L,200,348,Geographic,Men,Petit Four,25
WN-00097,Geographic Shorts,FS24,85.99,Shorts,S,34,491,Geographic,Women,Navy,30
WL-00217,Iconic Sweatshirt,SS25,118.99,Sweatshirt,S,399,195,Iconic,Women,Snow White,0
WS-00287,Patch Heritage T-Shirt,SS25,67.99,T-Shirt,S,280,79,Patch,Women,Green Lichen,0
S-00350,Geographic Quilted T-Shirt,SS25,79.99,T-Shirt,XXL,39,4,Geographic,Men,Pale Mint,0
W\00093,Slate Print Shoes,SS25,124.99,Shoes,39,352,198,Slate,Women,Khaki,0
P-00208,Box Logo Quilted Pants,FS24,129.99,Pants,L,7,51,Box Logo,Men,Khaki,20
WM-00152,Rainforest Stripe Shirt,FS24,113.99,Shirt,XS,24,72,Rainforest,Women,Khaki,15
W\00094,Trail Print Shoes,SS25,136.99,Shoes,40,479,66,Trail,Women,Beige Sand,0
PS-00136,Circular Polo,SS25,67.99,Polo,L,239,66,Circular,Men,Petit Four,0
WGlovesGeographic-0001,Geographic Gloves,FS24,113.99,Accessories,L,27,115,Geographic,Women,Caviar,10
WL-00218,Box Logo Sweatshirt,FS24,110.99,Sweatshirt,L,52,120,Box Logo,Women,Blue Marine,20
WL-00219,Geographic Half-Zip Sweatshirt,FS24,113.99,Sweatshirt,S,48,452,Geographic,Women,Petit Four,15
V-00072,Sun-Lover Stretch Swimwear,FS24,50.99,Swimwear,XL,26,562,Sun-Lover,Men,Orange Tangerine,20
WP-00150,Patch Half-Zip Pants,SS25,116.99,Pants,L,449,45,Patch,Women,Blue Marine,0
P-00209,Rainforest Pants,FS24,128.99,Pants,XS,74,272,Rainforest,Men,Old Rose,20
WL-00220,Circular Print Sweatshirt,FS24,104.99,Sweatshirt,XL,209,389,Circular,Women,Grey Melange,15
WS-00288,Rainforest Heritage T-Shirt,SS25,61.99,T-Shirt,XXL,459,72,Rainforest,Women,Yellow Sunshine,0
WN-00098,Morgex Print Shorts,FS24,78.99,Shorts,XL,208,339,Morgex,Women,Beige Sand,30
WToteBagRainforest-0002,Rainforest Tote Bag,FS24,115.99,Accessories,One Size,20,248,Rainforest,Women,Blue Marine,40
\00126,Trail Logo Shoes,SS25,192.99,Shoes,46,154,162,Trail,Men,Olive,0
P-00210,Geographic Quilted Pants,FS24,95.99,Pants,L,10,61,Geographic,Men,Navy,25
WL-00221,Iconic Sweatshirt,FS24,147.99,Sweatshirt,L,27,307,Iconic,Women,Snow White,20
M-00179,Geographic Logo Shirt,FS24,88.99,Shirt,S,56,406,Geographic,Men,Bright White,15
PS-00137,Iconic Stretch Polo,SS25,107.99,Polo,XS,137,54,Iconic,Men,Khaki,0
S-00351,Rainforest T-Shirt,SS25,53.99,T-Shirt,L,214,90,Rainforest,Men,Grey Melange,0
W\00095,Cresta Shoes,SS25,123.99,Shoes,40,225,43,Cresta,Women,Black Beauty,0
M-00180,Morgex Quilted Shirt,FS24,115.99,Shirt,XL,71,299,Morgex,Men,Yellow Sunshine,15
P-00211,Rainforest Half-Zip Pants,SS25,120.99,Pants,M,33,27,Rainforest,Men,Orange Tangerine,0
S-00352,Geographic Stretch T-Shirt,FS24,59.99,T-Shirt,S,22,28,Geographic,Men,Navy,30
S-00353,Box Logo T-Shirt,SS25,74.99,T-Shirt,XXL,385,97,Box Logo,Men,Bright Red,0
WL-00222,Morgex Heritage Sweatshirt,SS25,158.99,Sweatshirt,L,156,139,Morgex,Women,Navy,0
WP-00151,Box Logo Pants,SS25,120.99,Pants,XXL,288,162,Box Logo,Women,Navy,0
L-00233,Box Logo Logo Sweatshirt,FS24,167.99,Sweatshirt,M,77,164,Box Logo,Men,Snow White,40
PS-00138,Box Logo Half-Zip Polo,FS24,106.99,Polo,XXL,27,200,Box Logo,Men,Khaki,30
WP-00152,Rainforest Logo Pants,SS25,147.99,Pants,M,158,136,Rainforest,Women,Petit Four,0
WV-00063,Sun-Lover Graphic Swimwear,SS25,58.99,Swimwear,L,320,68,Sun-Lover,Women,Forest Green,0
\00127,Cresta Shoes,SS25,128.99,Shoes,43,195,28,Cresta,Men,Grey Melange,0
N-00133,Box Logo Shorts,FS24,59.99,Shorts,L,101,186,Box Logo,Men,Burgundy,15
S-00354,Circular T-Shirt,SS25,86.99,T-Shirt,S,337,37,Circular,Men,White Whisper,0
S-00355,Patch Half-Zip T-Shirt,FS24,37.99,T-Shirt,L,57,256,Patch,Men,Free Blue,25
WP-00153,Geographic Pants,FS24,128.99,Pants,L,24,96,Geographic,Women,Burgundy,40
S-00356,Iconic Heritage T-Shirt,FS24,94.99,T-Shirt,XS,238,331,Iconic,Men,Bright White,15
WS-00289,Patch Graphic T-Shirt,FS24,80.99,T-Shirt,S,18,282,Patch,Women,Black Beauty,25
WaistBagRainforest-0002,Rainforest Waist Bag,FS24,115.99,Accessories,One Size,98,308,Rainforest,Men,Blue Marine,25
S-00357,Circular Quilted T-Shirt,SS25,74.99,T-Shirt,XL,80,94,Circular,Men,Forest Green,0
WM-00153,Circular Stripe Shirt,FS24,130.99,Shirt,XS,90,193,Circular,Women,Blue Marine,15
S-00358,Rainforest Graphic T-Shirt,SS25,36.99,T-Shirt,M,182,15,Rainforest,Men,Snow White,0
P-00212,Patch Graphic Pants,FS24,98.99,Pants,L,38,196,Patch,Men,Pale Mint,25
WP-00154,Box Logo Pants,SS25,94.99,Pants,XS,188,143,Box Logo,Women,Bright Red,0
WM-00154,Box Logo Print Shirt,SS25,149.99,Shirt,L,371,181,Box Logo,Women,Beige Sand,0
WL-00223,Morgex Print Sweatshirt,SS25,125.99,Sweatshirt,L,514,61,Morgex,Women,Caviar,0
BeaniePatch-0001,Patch Beanie,FS24,95.99,Accessories,One Size,74,324,Patch,Men,Green Lichen,40
WP-00155,Circular Pants,SS25,150.99,Pants,L,537,39,Circular,Women,Petit Four,0
WL-00224,Rainforest Sweatshirt,SS25,164.99,Sweatshirt,XXL,245,92,Rainforest,Women,Grey Melange,0
P-00213,Patch Pants,FS24,117.99,Pants,XL,209,377,Patch,Men,Snow White,10
N-00134,Patch Print Shorts,FS24,87.99,Shorts,M,69,180,Patch,Men,Blue Marine,20
W\00096,Box Logo Print Shoes,SS25,137.99,Shoes,39,334,233,Box Logo,Women,Khaki,0
WL-00225,Patch Graphic Sweatshirt,SS25,148.99,Sweatshirt,XS,295,107,Patch,Women,Orange Tangerine,0
M-00181,Patch Shirt,SS25,115.99,Shirt,M,514,41,Patch,Men,Caviar,0
WP-00156,Geographic Print Pants,SS25,133.99,Pants,S,290,104,Geographic,Women,Black Beauty,0
WN-00099,Rainforest Logo Shorts,FS24,92.99,Shorts,XS,41,100,Rainforest,Women,Orange Tangerine,30
P-00214,Geographic Print Pants,SS25,125.99,Pants,M,326,206,Geographic,Men,Snow White,0
WS-00290,Morgex Graphic T-Shirt,SS25,57.99,T-Shirt,S,304,81,Morgex,Women,Pale Mint,0
P-00215,Morgex Quilted Pants,SS25,93.99,Pants,XL,168,85,Morgex,Men,Bright Red,0
L-00234,Tribe Stripe Sweatshirt,FS24,106.99,Sweatshirt,L,115,144,Tribe,Men,Stone Grey,15
N-00135,Tribe Shorts,SS25,52.99,Shorts,XXL,46,24,Tribe,Men,Stone Grey,0
WPS-00133,Morgex Graphic Polo,SS25,95.99,Polo,XS,108,40,Morgex,Women,Olive,0
L-00235,Circular Print Sweatshirt,FS24,113.99,Sweatshirt,L,87,461,Circular,Men,Old Rose,20
M-00182,Circular Heritage Shirt,SS25,103.99,Shirt,M,238,137,Circular,Men,Grey Melange,0
WS-00291,Tribe Graphic T-Shirt,SS25,91.99,T-Shirt,S,60,19,Tribe,Women,White Whisper,0
N-00136,Iconic Half-Zip Shorts,FS24,82.99,Shorts,M,9,75,Iconic,Men,Grey Melange,10
S-00359,Geographic Stripe T-Shirt,SS25,38.99,T-Shirt,M,332,120,Geographic,Men,Stone Grey,0
P-00216,Geographic Print Pants,SS25,156.99,Pants,L,192,148,Geographic,Men,Beige Sand,0
L-00236,Circular Stripe Sweatshirt,FS24,154.99,Sweatshirt,S,38,332,Circular,Men,Beige Sand,10
V-00073,Wave Graphic Swimwear,FS24,54.99,Swimwear,S,66,126,Wave,Men,Navy,15
WL-00226,Iconic Stretch Sweatshirt,FS24,132.99,Sweatshirt,XS,29,53,Iconic,Women,Forest Green,15
S-00360,Iconic Stripe T-Shirt,SS25,43.99,T-Shirt,XXL,272,157,Iconic,Men,Petit Four,0
V-00074,Sun-Lover Stripe Swimwear,SS25,80.99,Swimwear,XXL,35,11,Sun-Lover,Men,Olive,0
S-00361,Iconic Half-Zip T-Shirt,SS25,86.99,T-Shirt,XS,98,70,Iconic,Men,Stone Grey,0
WV-00064,Box Logo Stripe Swimwear,SS25,75.99,Swimwear,M,206,50,Box Logo,Women,Pale Mint,0
WCapIconic-0002,Iconic Cap,SS25,44.99,Accessories,One Size,510,58,Iconic,Women,Khaki,0
CapIconic-0004,Iconic Cap,SS25,62.99,Accessories,One Size,241,36,Iconic,Men,Navy,0
WP-00157,Box Logo Stripe Pants,FS24,135.99,Pants,XL,9,32,Box Logo,Women,Navy,20
WPS-00134,Circular Print Polo,SS25,106.99,Polo,M,350,159,Circular,Women,Yellow Sunshine,0
WS-00292,Morgex T-Shirt,FS24,42.99,T-Shirt,L,159,349,Morgex,Women,Free Blue,15
SocksBoxLogo-0001,Box Logo Socks,FS24,46.99,Accessories,L,151,426,Box Logo,Men,Yellow Sunshine,10
WP-00158,Iconic Pants,FS24,125.99,Pants,XL,25,205,Iconic,Women,Forest Green,30
WM-00155,Box Logo Stripe Shirt,SS25,105.99,Shirt,S,388,113,Box Logo,Women,Caviar,0
BackpackBoxLogo-0001,Box Logo Backpack,FS24,69.99,Accessories,One Size,21,108,Box Logo,Men,Free Blue,40
WS-00293,Circular Stretch T-Shirt,FS24,44.99,T-Shirt,XS,77,194,Circular,Women,Burgundy,20
WM-00156,Box Logo Heritage Shirt,FS24,135.99,Shirt,XL,28,319,Box Logo,Women,Khaki,20
M-00183,Morgex Quilted Shirt,FS24,85.99,Shirt,L,82,210,Morgex,Men,Stone Grey,20
S-00362,Rainforest Heritage T-Shirt,SS25,62.99,T-Shirt,XS,166,101,Rainforest,Men,Yellow Sunshine,0
PS-00139,Tribe Polo,SS25,97.99,Polo,L,74,79,Tribe,Men,Beige Sand,0
WS-00294,Circular T-Shirt,SS25,73.99,T-Shirt,M,105,109,Circular,Women,White Whisper,0
WPS-00135,Patch Logo Polo,FS24,78.99,Polo,S,184,387,Patch,Women,Old Rose,20
WL-00227,Patch Sweatshirt,SS25,166.99,Sweatshirt,S,298,233,Patch,Women,Free Blue,0
WS-00295,Tribe T-Shirt,SS25,90.99,T-Shirt,XS,230,128,Tribe,Women,Free Blue,0
N-00137,Circular Shorts,FS24,73.99,Shorts,S,94,435,Circular,Men,Burgundy,50
WL-00228,Rainforest Graphic Sweatshirt,FS24,113.99,Sweatshirt,XXL,135,423,Rainforest,Women,Beige Sand,30
N-00138,Tribe Quilted Shorts,FS24,70.99,Shorts,L,29,260,Tribe,Men,Petit Four,30
S-00363,Circular T-Shirt,FS24,78.99,T-Shirt,M,96,191,Circular,Men,Petit Four,25
WS-00296,Rainforest T-Shirt,FS24,61.99,T-Shirt,XS,123,291,Rainforest,Women,Olive,20
P-00217,Tribe Stripe Pants,FS24,104.99,Pants,XS,55,124,Tribe,Men,Old Rose,25
M-00184,Tribe Half-Zip Shirt,FS24,110.99,Shirt,L,93,494,Tribe,Men,Free Blue,20
WL-00229,Morgex Half-Zip Sweatshirt,FS24,123.99,Sweatshirt,XS,98,185,Morgex,Women,Pale Mint,20
S-00364,Iconic T-Shirt,FS24,71.99,T-Shirt,XXL,129,281,Iconic,Men,Petit Four,20
P-00218,Box Logo Stripe Pants,SS25,111.99,Pants,XL,89,5,Box Logo,Men,Old Rose,0
P-00219,Iconic Stripe Pants,SS25,130.99,Pants,XS,85,30,Iconic,Men,Pale Mint,0
V-00075,Box Logo Quilted Swimwear,FS24,83.99,Swimwear,XXL,235,331,Box Logo,Men,Khaki,50
BackpackBoxLogo-0002,Box Logo Backpack,SS25,102.99,Accessories,One Size,305,278,Box Logo,Men,White Whisper,0
WP-00159,Box Logo Pants,FS24,116.99,Pants,S,35,67,Box Logo,Women,Pale Mint,20
WPS-00136,Rainforest Stretch Polo,SS25,90.99,Polo,XXL,214,150,Rainforest,Women,Burgundy,0
WS-00297,Iconic Stripe T-Shirt,SS25,35.99,T-Shirt,S,148,110,Iconic,Women,Stone Grey,0
L-00237,Morgex Sweatshirt,FS24,122.99,Sweatshirt,XXL,74,125,Morgex,Men,Blue Marine,20
WPS-00137,Circular Logo Polo,SS25,96.99,Polo,L,180,184,Circular,Women,Olive,0
WP-00160,Rainforest Logo Pants,FS24,107.99,Pants,S,16,93,Rainforest,Women,Snow White,10
N-00139,Patch Heritage Shorts,SS25,74.99,Shorts,XXL,124,20,Patch,Men,Bright White,0
W\00097,Slate Shoes,FS24,208.99,Shoes,37,134,226,Slate,Women,Olive,30
P-00220,Morgex Print Pants,FS24,143.99,Pants,S,115,370,Morgex,Men,Navy,30
\00128,Cresta Stripe Shoes,SS25,94.99,Shoes,41,284,19,Cresta,Men,Navy,0
WP-00161,Rainforest Stretch Pants,SS25,129.99,Pants,M,55,42,Rainforest,Women,Orange Tangerine,0
\00129,Trail Stretch Shoes,FS24,110.99,Shoes,40,23,117,Trail,Men,Orange Tangerine,40
S-00365,Circular Stripe T-Shirt,FS24,45.99,T-Shirt,L,65,379,Circular,Men,Forest Green,15
WS-00298,Morgex Stretch T-Shirt,SS25,73.99,T-Shirt,S,243,149,Morgex,Women,Green Lichen,0
L-00238,Rainforest Half-Zip Sweatshirt,FS24,119.99,Sweatshirt,XL,16,391,Rainforest,Men,Forest Green,50
W\00098,Slate Heritage Shoes,SS25,181.99,Shoes,38,192,123,Slate,Women,Green Lichen,0
S-00366,Tribe Stripe T-Shirt,FS24,67.99,T-Shirt,XXL,9,182,Tribe,Men,Caviar,10
M-00185,Circular Print Shirt,SS25,130.99,Shirt,S,198,140,Circular,Men,Blue Marine,0
WS-00299,Box Logo Logo T-Shirt,SS25,59.99,T-Shirt,M,42,30,Box Logo,Women,Petit Four,0
WL-00230,Geographic Print Sweatshirt,FS24,111.99,Sweatshirt,XL,184,333,Geographic,Women,Burgundy,50
\00130,Cresta Logo Shoes,FS24,156.99,Shoes,44,47,78,Cresta,Men,White Whisper,25
L-00239,Patch Sweatshirt,FS24,154.99,Sweatshirt,XS,19,27,Patch,Men,Navy,15
WL-00231,Morgex Stripe Sweatshirt,FS24,102.99,Sweatshirt,XXL,50,154,Morgex,Women,Bright White,15
P-00221,Tribe Stretch Pants,FS24,130.99,Pants,S,156,223,Tribe,Men,Burgundy,20
WP-00162,Patch Half-Zip Pants,SS25,103.99,Pants,XL,212,138,Patch,Women,Green Lichen,0
N-00140,Geographic Shorts,SS25,93.99,Shorts,S,45,8,Geographic,Men,Snow White,0
S-00367,Geographic Print T-Shirt,FS24,75.99,T-Shirt,XXL,124,152,Geographic,Men,Forest Green,10
\00131,Trail Logo Shoes,FS24,131.99,Shoes,43,6,151,Trail,Men,Burgundy,15
WN-00100,Box Logo Stripe Shorts,SS25,94.99,Shorts,L,236,30,Box Logo,Women,Olive,0
V-00076,Box Logo Logo Swimwear,FS24,44.99,Swimwear,M,22,229,Box Logo,Men,Caviar,30
WPS-00138,Morgex Stripe Polo,SS25,70.99,Polo,L,360,80,Morgex,Women,Green Lichen,0
WL-00232,Morgex Quilted Sweatshirt,FS24,136.99,Sweatshirt,XS,33,104,Morgex,Women,Navy,25
PS-00140,Circular Graphic Polo,SS25,72.99,Polo,XL,123,15,Circular,Men,Grey Melange,0
S-00368,Circular Logo T-Shirt,FS24,83.99,T-Shirt,XXL,51,114,Circular,Men,Olive,10
WS-00300,Geographic Print T-Shirt,SS25,76.99,T-Shirt,S,70,19,Geographic,Women,Forest Green,0
WV-00065,Wave Graphic Swimwear,FS24,66.99,Swimwear,S,5,93,Wave,Women,Burgundy,25
W\00099,Box Logo Half-Zip Shoes,FS24,114.99,Shoes,41,177,235,Box Logo,Women,Grey Melange,30
WS-00301,Patch T-Shirt,FS24,61.99,T-Shirt,XXL,135,379,Patch,Women,Grey Melange,20
L-00240,Circular Graphic Sweatshirt,SS25,150.99,Sweatshirt,XS,383,201,Circular,Men,White Whisper,0
WBeltPatch-0002,Patch Belt,SS25,109.99,Accessories,One Size,465,57,Patch,Women,Petit Four,0
WL-00233,Morgex Stretch Sweatshirt,SS25,122.99,Sweatshirt,XL,177,199,Morgex,Women,Bright White,0
N-00141,Patch Stretch Shorts,SS25,69.99,Shorts,XS,332,124,Patch,Men,Olive,0
L-00241,Iconic Print Sweatshirt,SS25,169.99,Sweatshirt,L,252,16,Iconic,Men,Blue Marine,0
