test_set,expected_tier,predicted_tier,confidence,correct,sell_through,price,discount
B_obvious_fast_mover,fast_mover,fast_mover,0.9559,True,0.954,86.45,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9991,True,0.867,166.12,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8708,True,0.942,41.48,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9826,True,0.836,112.29,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9263,True,0.941,32.11,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9979,True,0.818,141.46,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9537,True,0.93,48.3,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9252,True,0.805,179.9,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7854,True,0.973,124.18,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8829,True,0.926,62.49,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6626,True,0.983,32.52,0.0
C_boundary_020,dead_stock,average,0.8587,False,0.177,45.33,10.0
C_boundary_020,average,dead_stock,0.548,False,0.217,37.99,0.0
C_boundary_020,dead_stock,dead_stock,0.6338,True,0.177,36.53,0.0
C_boundary_020,dead_stock,average,0.7487,False,0.197,108.5,10.0
C_boundary_020,dead_stock,dead_stock,0.6748,True,0.188,48.29,0.0
C_boundary_020,average,average,0.9985,True,0.201,85.23,25.0
C_boundary_020,dead_stock,average,0.9971,False,0.192,148.52,20.0
C_boundary_020,average,average,0.96,True,0.203,41.99,20.0
C_boundary_020,dead_stock,average,0.996,False,0.187,73.63,25.0
C_boundary_020,dead_stock,average,0.9978,False,0.188,141.52,20.0
C_boundary_020,dead_stock,average,0.9853,False,0.176,105.46,10.0
C_boundary_020,dead_stock,average,0.9943,False,0.182,56.24,20.0
C_boundary_020,dead_stock,dead_stock,0.8812,True,0.19,85.87,0.0
C_boundary_020,average,average,0.9983,True,0.212,132.64,20.0
C_boundary_020,average,dead_stock,0.505,False,0.204,88.51,0.0
C_boundary_020,average,average,0.9916,True,0.205,119.55,20.0
C_boundary_020,average,average,0.9978,True,0.204,72.4,20.0
C_boundary_020,average,average,0.9454,True,0.203,143.72,10.0
C_boundary_020,dead_stock,average,0.9657,False,0.173,156.71,10.0
C_boundary_020,dead_stock,average,0.7397,False,0.196,91.33,0.0
C_boundary_020,average,dead_stock,0.5809,False,0.208,62.46,0.0
C_boundary_020,dead_stock,average,0.9899,False,0.174,118.43,20.0
C_boundary_020,dead_stock,average,0.7814,False,0.177,42.84,10.0
C_boundary_020,dead_stock,average,0.8028,False,0.193,145.01,0.0
C_boundary_020,average,average,0.9994,True,0.205,95.92,25.0
C_boundary_020,average,dead_stock,0.8895,False,0.205,57.79,0.0
C_boundary_020,dead_stock,average,0.9963,False,0.178,83.97,25.0
C_boundary_020,dead_stock,average,0.9994,False,0.183,89.09,25.0
C_boundary_020,average,average,0.9913,True,0.207,121.6,20.0
C_boundary_020,dead_stock,average,0.9991,False,0.18,143.26,25.0
C_boundary_020,dead_stock,average,0.9754,False,0.18,38.64,20.0
C_boundary_020,average,average,0.7426,True,0.216,65.85,0.0
C_boundary_020,average,dead_stock,0.5721,False,0.215,139.88,0.0
C_boundary_020,average,dead_stock,0.5412,False,0.219,61.6,0.0
C_boundary_020,average,average,0.7002,True,0.224,66.57,10.0
C_boundary_020,average,average,0.9991,True,0.229,144.03,25.0
C_boundary_020,dead_stock,average,0.9997,False,0.176,179.73,25.0
C_boundary_020,average,average,0.9988,True,0.218,142.21,25.0
C_boundary_020,dead_stock,average,0.9888,False,0.187,94.93,20.0
C_boundary_020,average,average,0.9985,True,0.207,88.56,25.0
C_boundary_020,average,average,0.9316,True,0.217,124.81,10.0
C_boundary_020,average,dead_stock,0.5464,False,0.228,49.07,0.0
C_boundary_020,dead_stock,average,0.9772,False,0.175,132.69,10.0
C_boundary_020,dead_stock,dead_stock,0.6187,True,0.175,82.65,0.0
C_boundary_020,dead_stock,average,0.9973,False,0.192,40.65,25.0
C_boundary_020,dead_stock,average,0.9965,False,0.185,63.78,25.0
C_boundary_020,average,average,0.9981,True,0.213,76.46,25.0
C_boundary_020,dead_stock,dead_stock,0.5672,True,0.185,123.29,0.0
C_boundary_020,average,dead_stock,0.594,False,0.219,43.14,0.0
C_boundary_020,average,average,0.9481,True,0.201,65.01,20.0
C_boundary_020,average,average,0.9922,True,0.216,64.2,20.0
C_boundary_020,dead_stock,average,0.8678,False,0.174,61.51,10.0
C_boundary_020,average,average,0.9911,True,0.201,78.65,20.0
C_boundary_020,average,average,0.9019,True,0.212,100.49,10.0
C_boundary_020,average,average,0.9967,True,0.211,112.66,20.0
C_boundary_020,dead_stock,average,0.9899,False,0.19,94.91,10.0
C_boundary_020,dead_stock,dead_stock,0.8665,True,0.198,60.49,0.0
C_boundary_020,dead_stock,dead_stock,0.5979,True,0.198,72.69,0.0
C_boundary_020,average,average,0.9984,True,0.23,83.55,25.0
C_boundary_020,average,average,0.9973,True,0.205,121.03,20.0
C_boundary_020,average,average,0.9924,True,0.209,102.44,20.0
C_boundary_020,dead_stock,average,0.6929,False,0.178,115.77,0.0
C_boundary_020,dead_stock,dead_stock,0.6425,True,0.18,56.19,0.0
C_boundary_020,dead_stock,dead_stock,0.5408,True,0.189,35.61,0.0
C_boundary_020,dead_stock,average,0.9606,False,0.186,82.09,10.0
C_boundary_020,average,average,0.9945,True,0.201,109.42,20.0
C_boundary_020,average,average,0.9985,True,0.202,138.84,25.0
C_boundary_020,dead_stock,average,0.6898,False,0.198,83.92,10.0
C_boundary_020,average,average,0.9957,True,0.228,55.34,20.0
C_boundary_020,average,average,0.9982,True,0.218,73.77,25.0
C_boundary_020,average,average,0.9949,True,0.215,100.74,25.0
C_boundary_020,average,average,0.8561,True,0.223,165.37,0.0
C_boundary_020,dead_stock,dead_stock,0.7573,True,0.186,32.46,0.0
C_boundary_020,average,average,0.9941,True,0.212,83.43,20.0
C_boundary_020,dead_stock,average,0.8013,False,0.173,50.56,20.0
C_boundary_020,dead_stock,average,0.9493,False,0.197,58.22,25.0
C_boundary_020,average,average,0.9442,True,0.21,23.75,10.0
C_boundary_020,average,dead_stock,0.8255,False,0.212,52.41,0.0
C_boundary_020,dead_stock,average,0.9763,False,0.193,119.95,10.0
C_boundary_020,average,average,0.8717,True,0.215,91.04,10.0
C_boundary_020,average,average,0.9775,True,0.22,61.56,20.0
C_boundary_020,average,average,0.9959,True,0.227,65.11,25.0
C_boundary_020,average,dead_stock,0.6804,False,0.204,87.23,0.0
C_boundary_020,dead_stock,dead_stock,0.56,True,0.197,46.37,0.0
C_boundary_020,average,average,0.9968,True,0.209,139.88,25.0
C_boundary_020,dead_stock,dead_stock,0.5894,True,0.171,115.15,0.0
C_boundary_020,average,average,0.9249,True,0.215,72.92,20.0
C_boundary_020,average,average,0.6627,True,0.22,86.34,0.0
C_boundary_020,dead_stock,dead_stock,0.557,True,0.192,56.94,0.0
C_boundary_020,average,dead_stock,0.8458,False,0.225,75.06,0.0
C_boundary_020,average,average,0.9991,True,0.217,80.27,25.0
C_boundary_020,dead_stock,average,0.7042,False,0.186,24.79,10.0
C_boundary_020,dead_stock,average,0.9558,False,0.172,34.49,10.0
C_boundary_020,average,average,0.9991,True,0.208,142.07,25.0
C_boundary_020,dead_stock,average,0.9978,False,0.199,63.49,25.0
C_boundary_020,dead_stock,average,0.6698,False,0.171,82.51,0.0
C_boundary_020,dead_stock,dead_stock,0.5801,True,0.174,70.72,0.0
C_boundary_020,dead_stock,average,0.998,False,0.176,84.15,20.0
C_boundary_020,dead_stock,dead_stock,0.8036,True,0.174,56.45,0.0
C_boundary_020,dead_stock,average,0.7468,False,0.174,98.72,0.0
C_boundary_020,average,average,0.9785,True,0.221,115.81,10.0
C_boundary_020,dead_stock,average,0.9996,False,0.192,89.04,25.0
C_boundary_020,dead_stock,dead_stock,0.949,True,0.195,176.15,0.0
C_boundary_020,dead_stock,average,0.9991,False,0.173,100.02,20.0
C_boundary_020,dead_stock,average,0.9989,False,0.185,52.7,25.0
C_boundary_020,average,average,0.929,True,0.214,42.81,10.0
C_boundary_020,dead_stock,average,0.7404,False,0.181,93.33,0.0
C_boundary_020,average,average,0.9846,True,0.207,52.0,20.0
C_boundary_020,average,average,0.9002,True,0.218,81.99,10.0
C_boundary_020,dead_stock,average,0.9931,False,0.197,24.84,20.0
C_boundary_020,dead_stock,dead_stock,0.821,True,0.19,108.08,0.0
C_boundary_020,dead_stock,dead_stock,0.505,True,0.191,68.4,0.0
C_boundary_020,dead_stock,dead_stock,0.6166,True,0.196,67.11,0.0
C_boundary_020,dead_stock,average,0.9529,False,0.172,57.22,25.0
C_boundary_020,average,dead_stock,0.6287,False,0.213,81.83,0.0
C_boundary_020,dead_stock,average,0.9936,False,0.182,32.71,20.0
C_boundary_020,dead_stock,average,0.9998,False,0.198,111.89,25.0
C_boundary_020,dead_stock,average,0.9992,False,0.179,93.01,25.0
C_boundary_020,dead_stock,dead_stock,0.5395,True,0.172,73.83,10.0
C_boundary_020,average,average,0.7359,True,0.202,46.21,10.0
C_boundary_020,average,average,0.7668,True,0.204,90.79,0.0
C_boundary_020,dead_stock,average,0.8426,False,0.197,35.57,10.0
C_boundary_020,dead_stock,dead_stock,0.9602,True,0.191,49.02,0.0
C_boundary_020,average,dead_stock,0.5132,False,0.208,41.31,0.0
C_boundary_020,average,average,0.9969,True,0.226,84.55,20.0
C_boundary_020,dead_stock,average,0.8967,False,0.196,90.23,10.0
C_boundary_020,dead_stock,average,0.9845,False,0.199,44.42,20.0
C_boundary_020,dead_stock,average,0.9154,False,0.197,78.17,10.0
C_boundary_020,dead_stock,average,0.6983,False,0.198,102.24,0.0
C_boundary_020,dead_stock,average,0.9904,False,0.183,44.53,20.0
C_boundary_020,dead_stock,average,0.9598,False,0.193,93.41,10.0
C_boundary_020,dead_stock,average,0.8118,False,0.19,68.42,10.0
C_boundary_020,dead_stock,dead_stock,0.9334,True,0.178,69.54,0.0
C_boundary_020,dead_stock,average,0.9979,False,0.182,88.94,25.0
C_boundary_020,average,average,0.9538,True,0.212,84.43,10.0
C_boundary_020,average,average,0.9968,True,0.227,62.29,25.0
C_boundary_020,dead_stock,average,0.9984,False,0.199,44.12,20.0
C_boundary_020,average,average,0.8118,True,0.206,63.29,10.0
C_boundary_020,dead_stock,average,0.8249,False,0.196,97.48,0.0
C_boundary_020,dead_stock,average,0.9919,False,0.196,38.94,20.0
C_boundary_020,average,average,0.8301,True,0.223,172.44,10.0
C_boundary_020,average,average,0.9715,True,0.2,69.07,20.0
C_boundary_020,dead_stock,average,0.9989,False,0.186,38.65,25.0
C_boundary_020,dead_stock,average,0.8971,False,0.191,39.43,0.0
C_boundary_020,dead_stock,dead_stock,0.6715,True,0.196,54.35,0.0
C_boundary_020,average,average,0.9264,True,0.228,104.12,10.0
C_boundary_020,dead_stock,average,0.9971,False,0.187,123.78,25.0
C_boundary_020,dead_stock,average,0.7208,False,0.18,117.65,0.0
C_boundary_020,dead_stock,average,0.9952,False,0.178,48.06,20.0
C_boundary_020,average,average,0.9145,True,0.218,117.94,10.0
C_boundary_020,dead_stock,dead_stock,0.5006,True,0.17,30.37,0.0
C_boundary_020,average,dead_stock,0.6203,False,0.209,58.34,0.0
C_boundary_020,average,average,0.9998,True,0.202,175.73,25.0
C_boundary_020,dead_stock,average,0.9958,False,0.19,114.54,20.0
C_boundary_020,dead_stock,average,0.839,False,0.177,81.57,0.0
C_boundary_020,dead_stock,average,0.9486,False,0.177,57.65,20.0
C_boundary_020,average,dead_stock,0.5351,False,0.221,95.7,0.0
C_boundary_020,dead_stock,dead_stock,0.5916,True,0.184,82.5,0.0
C_boundary_020,dead_stock,average,0.86,False,0.188,45.2,0.0
C_boundary_020,dead_stock,average,0.8034,False,0.198,132.26,0.0
C_boundary_020,average,average,0.9526,True,0.213,69.54,20.0
C_boundary_020,average,average,0.9964,True,0.227,116.79,25.0
C_boundary_020,dead_stock,average,0.6618,False,0.177,77.04,0.0
C_boundary_020,average,dead_stock,0.5291,False,0.215,127.8,0.0
C_boundary_020,dead_stock,dead_stock,0.6033,True,0.185,47.76,0.0
C_boundary_020,average,average,0.9952,True,0.221,113.23,20.0
C_boundary_020,dead_stock,dead_stock,0.6239,True,0.192,68.87,0.0
C_boundary_020,average,average,0.8104,True,0.216,141.41,0.0
C_boundary_020,average,average,0.65,True,0.217,77.25,0.0
C_boundary_020,average,average,0.9994,True,0.214,103.46,25.0
C_boundary_020,dead_stock,average,0.9983,False,0.173,38.96,25.0
C_boundary_020,average,average,0.7168,True,0.201,81.31,0.0
C_boundary_020,dead_stock,average,0.9936,False,0.197,83.54,20.0
C_boundary_020,average,dead_stock,0.5373,False,0.224,44.85,0.0
C_boundary_020,dead_stock,dead_stock,0.5811,True,0.172,85.36,0.0
C_boundary_020,average,average,0.9996,True,0.22,96.81,25.0
C_boundary_020,average,average,0.9983,True,0.223,87.22,20.0
C_boundary_020,dead_stock,average,0.9979,False,0.196,48.88,25.0
C_boundary_020,average,dead_stock,0.5552,False,0.212,85.92,0.0
C_boundary_020,dead_stock,average,0.9991,False,0.197,111.23,25.0
C_boundary_020,average,average,0.7234,True,0.215,110.08,0.0
C_boundary_020,average,average,0.9529,True,0.222,88.66,10.0
C_boundary_020,average,average,0.9989,True,0.23,120.16,25.0
C_boundary_020,dead_stock,average,0.9995,False,0.171,99.69,25.0
C_boundary_020,average,dead_stock,0.6653,False,0.222,25.27,0.0
C_boundary_020,average,average,0.8992,True,0.201,120.52,0.0
C_boundary_020,dead_stock,average,0.7884,False,0.185,139.61,0.0
C_boundary_020,dead_stock,average,0.6837,False,0.171,109.94,0.0
C_boundary_020,average,average,0.9918,True,0.211,114.99,20.0
C_boundary_020,dead_stock,average,0.9988,False,0.177,98.39,25.0
C_boundary_020,dead_stock,average,0.9957,False,0.182,82.72,20.0
C_boundary_020,average,dead_stock,0.5213,False,0.225,30.5,0.0
C_boundary_020,average,average,0.997,True,0.201,70.99,25.0
C_boundary_020,dead_stock,average,0.9963,False,0.19,133.93,20.0
C_boundary_020,average,average,0.9917,True,0.218,68.62,25.0
C_boundary_020,average,average,0.9653,True,0.201,36.4,10.0
C_boundary_020,dead_stock,dead_stock,0.5616,True,0.172,124.58,0.0
C_boundary_020,dead_stock,average,0.9654,False,0.183,165.95,10.0
C_boundary_020,dead_stock,average,0.9977,False,0.197,103.76,25.0
C_boundary_020,dead_stock,average,0.8424,False,0.191,93.96,10.0
C_boundary_020,average,dead_stock,0.718,False,0.229,64.91,0.0
C_boundary_020,average,average,0.9308,True,0.206,106.57,10.0
C_boundary_020,average,average,0.8453,True,0.208,51.51,10.0
C_boundary_020,dead_stock,average,0.7579,False,0.194,135.95,0.0
C_boundary_020,dead_stock,average,0.909,False,0.172,107.25,10.0
C_boundary_020,average,dead_stock,0.527,False,0.221,71.7,0.0
C_boundary_020,average,average,0.9646,True,0.218,109.83,10.0
C_boundary_020,dead_stock,average,0.9743,False,0.176,80.58,10.0
C_boundary_020,dead_stock,average,0.8084,False,0.171,80.75,10.0
C_boundary_020,average,average,0.9659,True,0.218,106.51,10.0
C_boundary_020,average,average,0.973,True,0.225,63.63,25.0
C_boundary_020,average,average,0.8373,True,0.219,39.51,10.0
C_boundary_020,average,average,0.9276,True,0.201,79.07,20.0
C_boundary_020,dead_stock,average,0.6815,False,0.193,116.14,0.0
C_boundary_020,dead_stock,average,0.9908,False,0.197,70.19,20.0
C_boundary_020,average,average,0.9872,True,0.213,96.34,20.0
C_boundary_020,average,average,0.8417,True,0.203,115.19,25.0
C_boundary_020,average,average,0.9829,True,0.223,106.56,10.0
C_boundary_020,dead_stock,average,0.9956,False,0.18,83.63,20.0
C_boundary_020,average,average,0.9971,True,0.208,65.76,20.0
C_boundary_020,dead_stock,average,0.8941,False,0.199,126.81,10.0
C_boundary_020,average,dead_stock,0.8074,False,0.207,85.83,0.0
C_boundary_020,dead_stock,average,0.9961,False,0.194,128.68,25.0
C_boundary_020,average,average,0.996,True,0.212,124.78,20.0
C_boundary_020,dead_stock,average,0.8803,False,0.183,85.57,0.0
C_boundary_020,average,average,0.9773,True,0.213,98.54,10.0
C_boundary_020,dead_stock,dead_stock,0.7362,True,0.183,36.39,0.0
C_boundary_020,average,average,0.9564,True,0.202,96.23,10.0
C_boundary_020,average,average,0.9727,True,0.211,145.07,10.0
C_boundary_020,dead_stock,average,0.9989,False,0.172,104.99,25.0
C_boundary_020,dead_stock,dead_stock,0.8506,True,0.194,66.08,0.0
C_boundary_020,average,average,0.886,True,0.207,33.21,10.0
C_boundary_020,dead_stock,dead_stock,0.8964,True,0.179,48.39,0.0
C_boundary_020,dead_stock,average,0.9951,False,0.192,67.36,25.0
C_boundary_020,average,average,0.9979,True,0.215,46.33,25.0
C_boundary_020,average,average,0.8691,True,0.21,110.13,10.0
C_boundary_020,dead_stock,average,0.9691,False,0.187,66.13,20.0
C_boundary_020,dead_stock,dead_stock,0.6909,True,0.19,70.34,0.0
C_boundary_020,dead_stock,average,0.9776,False,0.184,49.49,10.0
C_boundary_020,average,average,0.9989,True,0.224,81.19,25.0
C_boundary_020,average,average,0.9704,True,0.203,114.58,10.0
C_boundary_020,average,average,0.9981,True,0.213,55.7,25.0
C_boundary_020,average,dead_stock,0.6193,False,0.213,111.59,0.0
C_boundary_020,dead_stock,average,0.9342,False,0.191,125.45,10.0
C_boundary_020,average,average,0.9697,True,0.202,76.94,25.0
C_boundary_020,dead_stock,average,0.9961,False,0.185,70.84,25.0
C_boundary_020,average,average,0.6453,True,0.217,65.89,0.0
C_boundary_020,dead_stock,average,0.9966,False,0.189,80.65,25.0
C_boundary_020,dead_stock,dead_stock,0.5229,True,0.178,31.15,0.0
C_boundary_020,average,average,0.9973,True,0.214,85.14,20.0
C_boundary_060,fast_mover,fast_mover,0.6779,True,0.606,125.07,0.0
C_boundary_060,average,fast_mover,0.8626,False,0.57,22.68,20.0
C_boundary_060,average,fast_mover,0.9279,False,0.585,78.72,25.0
C_boundary_060,fast_mover,fast_mover,0.7414,True,0.629,144.26,20.0
C_boundary_060,fast_mover,fast_mover,0.9728,True,0.606,70.88,0.0
C_boundary_060,average,fast_mover,0.7709,False,0.583,31.44,10.0
C_boundary_060,fast_mover,fast_mover,0.9647,True,0.623,116.92,0.0
C_boundary_060,fast_mover,fast_mover,0.7253,True,0.628,91.59,25.0
C_boundary_060,fast_mover,fast_mover,0.8541,True,0.629,94.57,10.0
C_boundary_060,fast_mover,fast_mover,0.9951,True,0.621,37.65,25.0
C_boundary_060,average,fast_mover,0.7821,False,0.586,80.61,0.0
C_boundary_060,average,fast_mover,0.8318,False,0.596,67.36,0.0
C_boundary_060,fast_mover,fast_mover,0.8137,True,0.618,71.18,10.0
C_boundary_060,fast_mover,fast_mover,0.8368,True,0.619,127.78,10.0
C_boundary_060,fast_mover,fast_mover,0.8566,True,0.615,70.26,0.0
C_boundary_060,fast_mover,fast_mover,0.9783,True,0.62,108.68,10.0
C_boundary_060,average,fast_mover,0.8998,False,0.584,63.41,25.0
C_boundary_060,average,fast_mover,0.9988,False,0.586,23.11,10.0
C_boundary_060,fast_mover,fast_mover,0.8683,True,0.627,87.36,20.0
C_boundary_060,average,fast_mover,0.9518,False,0.593,86.88,10.0
C_boundary_060,fast_mover,fast_mover,0.8596,True,0.627,60.19,20.0
C_boundary_060,fast_mover,fast_mover,0.9081,True,0.621,42.93,10.0
C_boundary_060,average,fast_mover,0.9528,False,0.589,56.88,10.0
C_boundary_060,average,fast_mover,0.8358,False,0.595,90.93,10.0
C_boundary_060,average,fast_mover,0.9782,False,0.59,56.19,10.0
C_boundary_060,fast_mover,fast_mover,0.9652,True,0.63,116.73,25.0
C_boundary_060,average,fast_mover,0.9911,False,0.582,127.72,0.0
C_boundary_060,fast_mover,fast_mover,0.807,True,0.626,119.89,0.0
C_boundary_060,fast_mover,fast_mover,0.9434,True,0.6,101.73,10.0
C_boundary_060,average,fast_mover,0.6962,False,0.577,20.28,25.0
C_boundary_060,fast_mover,fast_mover,0.9939,True,0.611,134.9,10.0
C_boundary_060,average,fast_mover,0.9521,False,0.58,52.99,20.0
C_boundary_060,fast_mover,fast_mover,0.9065,True,0.618,74.77,10.0
C_boundary_060,average,fast_mover,0.9761,False,0.592,128.47,10.0
C_boundary_060,fast_mover,fast_mover,0.8571,True,0.603,40.11,0.0
C_boundary_060,fast_mover,fast_mover,0.97,True,0.61,81.47,25.0
C_boundary_060,average,fast_mover,0.6206,False,0.587,68.61,0.0
C_boundary_060,fast_mover,fast_mover,0.8704,True,0.61,86.77,20.0
C_boundary_060,average,fast_mover,0.4947,False,0.588,69.42,0.0
C_boundary_060,average,fast_mover,0.9215,False,0.592,83.45,20.0
C_boundary_060,fast_mover,fast_mover,0.961,True,0.612,51.59,20.0
C_boundary_060,fast_mover,fast_mover,0.8586,True,0.617,89.84,25.0
C_boundary_060,fast_mover,fast_mover,0.871,True,0.602,122.75,20.0
C_boundary_060,fast_mover,fast_mover,0.9804,True,0.623,42.03,10.0
C_boundary_060,average,fast_mover,0.836,False,0.589,61.63,10.0
C_boundary_060,average,fast_mover,0.8171,False,0.571,144.28,25.0
C_boundary_060,fast_mover,fast_mover,0.87,True,0.607,43.13,10.0
C_boundary_060,fast_mover,fast_mover,0.9517,True,0.626,63.97,0.0
C_boundary_060,average,fast_mover,0.9184,False,0.592,93.1,0.0
C_boundary_060,fast_mover,fast_mover,0.611,True,0.611,178.7,0.0
C_boundary_060,fast_mover,fast_mover,0.9024,True,0.623,112.97,25.0
C_boundary_060,average,fast_mover,0.8516,False,0.578,45.73,0.0
C_boundary_060,average,fast_mover,0.9532,False,0.589,110.89,20.0
C_boundary_060,average,fast_mover,0.9473,False,0.573,36.53,20.0
C_boundary_060,fast_mover,average,0.5733,False,0.628,37.45,10.0
C_boundary_060,average,fast_mover,0.8668,False,0.592,85.42,10.0
C_boundary_060,average,fast_mover,0.9532,False,0.578,104.4,20.0
C_boundary_060,average,fast_mover,0.8341,False,0.589,52.17,20.0
C_boundary_060,average,fast_mover,0.9836,False,0.572,55.19,20.0
C_boundary_060,fast_mover,fast_mover,0.8057,True,0.613,99.21,10.0
C_boundary_060,fast_mover,fast_mover,0.8731,True,0.624,80.79,10.0
C_boundary_060,fast_mover,fast_mover,0.7962,True,0.625,71.33,25.0
C_boundary_060,fast_mover,fast_mover,0.8213,True,0.603,61.13,20.0
C_boundary_060,average,fast_mover,0.7664,False,0.591,97.52,20.0
C_boundary_060,fast_mover,fast_mover,0.9961,True,0.603,163.16,25.0
C_boundary_060,average,fast_mover,0.964,False,0.583,40.56,0.0
C_boundary_060,fast_mover,fast_mover,0.9959,True,0.63,125.54,0.0
C_boundary_060,fast_mover,fast_mover,0.9856,True,0.603,105.76,25.0
C_boundary_060,fast_mover,fast_mover,0.9929,True,0.616,48.45,10.0
C_boundary_060,average,fast_mover,0.8822,False,0.582,83.41,0.0
C_boundary_060,average,fast_mover,0.7824,False,0.587,89.88,20.0
C_boundary_060,fast_mover,fast_mover,0.9914,True,0.606,64.84,25.0
C_boundary_060,average,fast_mover,0.9788,False,0.571,64.02,10.0
C_boundary_060,fast_mover,fast_mover,0.8373,True,0.623,48.32,20.0
C_boundary_060,fast_mover,fast_mover,0.9111,True,0.609,79.61,10.0
C_boundary_060,average,fast_mover,0.978,False,0.595,125.12,0.0
C_boundary_060,average,fast_mover,0.9999,False,0.577,164.55,10.0
C_boundary_060,fast_mover,fast_mover,0.8548,True,0.627,87.18,10.0
C_boundary_060,average,fast_mover,0.8533,False,0.581,63.91,25.0
C_boundary_060,average,fast_mover,0.7757,False,0.599,106.06,10.0
C_boundary_060,fast_mover,fast_mover,0.9713,True,0.603,173.3,0.0
C_boundary_060,average,fast_mover,0.7325,False,0.58,80.97,0.0
C_boundary_060,fast_mover,fast_mover,0.8345,True,0.624,87.56,20.0
C_boundary_060,fast_mover,fast_mover,0.806,True,0.6,101.91,20.0
C_boundary_060,fast_mover,fast_mover,0.9989,True,0.628,69.41,20.0
C_boundary_060,average,fast_mover,0.9095,False,0.574,107.25,20.0
C_boundary_060,average,fast_mover,0.9674,False,0.592,43.44,20.0
C_boundary_060,average,fast_mover,0.918,False,0.581,33.33,0.0
C_boundary_060,average,fast_mover,0.9067,False,0.577,65.16,25.0
C_boundary_060,fast_mover,fast_mover,0.9202,True,0.6,147.3,10.0
C_boundary_060,fast_mover,fast_mover,0.9989,True,0.609,130.67,10.0
C_boundary_060,average,fast_mover,0.9966,False,0.577,104.36,20.0
C_boundary_060,fast_mover,fast_mover,0.8458,True,0.611,66.62,25.0
C_boundary_060,fast_mover,fast_mover,0.8841,True,0.625,85.73,0.0
C_boundary_060,average,fast_mover,0.8894,False,0.572,47.67,20.0
C_boundary_060,average,fast_mover,0.9417,False,0.575,127.49,0.0
C_boundary_060,average,fast_mover,0.7243,False,0.571,102.23,25.0
C_boundary_060,fast_mover,fast_mover,0.9481,True,0.603,81.62,25.0
C_boundary_060,average,fast_mover,0.9866,False,0.592,73.17,20.0
C_boundary_060,average,fast_mover,0.9929,False,0.588,124.39,20.0
C_boundary_060,fast_mover,fast_mover,0.9037,True,0.601,49.68,10.0
C_boundary_060,average,fast_mover,0.933,False,0.589,61.95,25.0
C_boundary_060,average,fast_mover,0.8204,False,0.594,38.3,25.0
C_boundary_060,average,fast_mover,0.9098,False,0.589,122.22,10.0
C_boundary_060,fast_mover,fast_mover,0.9675,True,0.627,42.2,20.0
C_boundary_060,fast_mover,fast_mover,0.9932,True,0.623,156.15,20.0
C_boundary_060,fast_mover,fast_mover,0.9356,True,0.604,88.47,10.0
C_boundary_060,fast_mover,fast_mover,0.9232,True,0.612,44.09,0.0
C_boundary_060,fast_mover,fast_mover,0.941,True,0.619,68.0,25.0
C_boundary_060,fast_mover,fast_mover,0.9931,True,0.618,160.93,25.0
C_boundary_060,fast_mover,fast_mover,0.6988,True,0.609,69.56,20.0
C_boundary_060,fast_mover,average,0.635,False,0.608,38.38,20.0
C_boundary_060,average,average,0.5162,True,0.598,40.07,0.0
C_boundary_060,fast_mover,fast_mover,0.915,True,0.63,128.64,20.0
C_boundary_060,fast_mover,average,0.5002,False,0.6,61.71,10.0
C_boundary_060,average,fast_mover,0.9844,False,0.595,38.47,25.0
C_boundary_060,average,fast_mover,0.9185,False,0.577,138.11,0.0
C_boundary_060,average,fast_mover,0.7752,False,0.596,65.68,25.0
C_boundary_060,average,fast_mover,0.891,False,0.596,76.64,10.0
C_boundary_060,fast_mover,fast_mover,0.8768,True,0.602,82.25,0.0
C_boundary_060,average,fast_mover,0.8884,False,0.573,123.16,20.0
C_boundary_060,fast_mover,fast_mover,0.9772,True,0.606,50.63,10.0
C_boundary_060,fast_mover,fast_mover,0.938,True,0.619,92.04,20.0
C_boundary_060,fast_mover,fast_mover,0.8972,True,0.6,110.83,25.0
C_boundary_060,fast_mover,fast_mover,0.7416,True,0.602,109.13,25.0
C_boundary_060,fast_mover,fast_mover,0.986,True,0.624,121.37,20.0
C_boundary_060,average,fast_mover,0.9026,False,0.591,51.11,10.0
C_boundary_060,fast_mover,fast_mover,0.9331,True,0.608,68.43,10.0
C_boundary_060,average,fast_mover,0.9062,False,0.573,128.39,0.0
C_boundary_060,average,fast_mover,0.7803,False,0.582,109.92,10.0
C_boundary_060,fast_mover,fast_mover,0.8887,True,0.6,35.88,25.0
C_boundary_060,fast_mover,fast_mover,0.9896,True,0.602,167.72,25.0
C_boundary_060,fast_mover,average,0.4865,False,0.608,40.61,0.0
C_boundary_060,average,fast_mover,0.932,False,0.582,35.41,20.0
C_boundary_060,fast_mover,fast_mover,0.8426,True,0.617,43.71,20.0
